Trans. Date,Post Date,Description,Amount,Category
11/09/2019,11/09/2019,"AMAZON PRIME AMZN.COM/BILLWA3TJZ0RX6RJP",12.99,"Merchandise"
11/09/2019,11/09/2019,"BR FACTORY US 1632 KANSAS CITY KS00933R",40.79,"Merchandise"
11/09/2019,11/09/2019,"GAP OUTLET US 1634 KANSAS CITY KS00998R",85.66,"Merchandise"
11/09/2019,11/09/2019,"OLD NAVY US 5705 KANSAS CITY KS00994R",30.99,"Merchandise"
11/09/2019,11/09/2019,"SAWASDEE THAI CUISINE OVERLAND PARKKS",28.00,"Restaurants"
11/09/2019,11/11/2019,"GAP OUTLET.COM 2679 844-437-6654 OH",-22.97,"Payments and Credits"
11/09/2019,11/11/2019,"OLD NAVY ON-LINE 800-OLDNAVY OH",-30.00,"Payments and Credits"
11/09/2019,11/11/2019,"OLD NAVY ON-LINE 800-OLDNAVY OH",-12.53,"Payments and Credits"
11/10/2019,11/10/2019,"ADVANCE AUTO PARTS #8628 OLATHE KS",9.84,"Automotive"
11/10/2019,11/10/2019,"ALDI 46051 OVERLAND PAR KS",67.99,"Supermarkets"
11/10/2019,11/10/2019,"FRIENDS LIQUOR OVERLAND PARKKS",10.27,"Merchandise"
11/11/2019,11/11/2019,"MCDONALD'S F19725 OLATHE KS",3.04,"Restaurants"
11/11/2019,11/11/2019,"TARGET.COM * 800-591-3869 MN",15.25,"Merchandise"
11/11/2019,11/11/2019,"TARGET.COM * 800-591-3869 MN",18.74,"Merchandise"
11/12/2019,11/12/2019,"3ACOMPANYKITCHEN 877-280 TROY MI",1.63,"Restaurants"
11/12/2019,11/12/2019,"BANFIELD-PET*WPPAYMENT 866-894-7927 WA",38.95,"Merchandise"
11/12/2019,11/12/2019,"STARBUCKS STORE 13646 OVERLAND PARKKS691165",4.96,"Restaurants"
11/12/2019,11/12/2019,"TARGET.COM * 800-591-3869 MN",21.80,"Merchandise"
11/12/2019,11/12/2019,"TRADER JOE'S #723 QPS LEAWOOD KS",88.46,"Supermarkets"
11/12/2019,11/12/2019,"WALMART GROCERY 800-966-6546 AR",38.29,"Supermarkets"
11/12/2019,11/12/2019,"WILLIAMS-SONOMA.COM 800-541-1262 CA393153962948",37.18,"Merchandise"
11/12/2019,11/13/2019,"LOWE'S OF OLATHE, KS OLATHE KS",-10.98,"Payments and Credits"
11/13/2019,11/13/2019,"GAP OUTLET.COM 2679 GROVEPORT OH",8.75,"Merchandise"
11/13/2019,11/13/2019,"TARGET OVERLAND PARKKS",43.18,"Supermarkets"
11/13/2019,11/14/2019,"TARGET OVERLAND PARKKS",-18.60,"Payments and Credits"
11/14/2019,11/14/2019,"PAPA MURPHY'S KS008 OLO 913-897-0008 KS",13.64,"Restaurants"
11/14/2019,11/14/2019,"TARGET OVERLAND PARKKS",56.93,"Supermarkets"
11/14/2019,11/14/2019,"TARGET.COM * 800-591-3869 MN",40.98,"Merchandise"
11/14/2019,11/14/2019,"TST* MCLAIN S BAKERY - O KANSAS CITY MO",5.80,"Restaurants"
11/14/2019,11/15/2019,"TARGET OVERLAND PARKKS",-18.74,"Payments and Credits"
11/14/2019,11/17/2019,"CASEYS OLATHE OLATHE KS",43.98,"Gasoline"
11/14/2019,11/17/2019,"CLOTHES MENTOR OVERLAND OVERLAND PARKKS",32.46,"Merchandise"
11/15/2019,11/15/2019,"INTERNET PAYMENT - THANK YOU",-791.61,"Payments and Credits"
11/15/2019,11/17/2019,"HY-VEE OLATHE 1463 OLATHE KS",12.03,"Supermarkets"
11/15/2019,11/17/2019,"MCDONALD'S F19725 OLATHE KS",10.82,"Restaurants"
11/15/2019,11/17/2019,"MINIT MART EG 772 OLATHE KS",36.41,"Gasoline"
11/15/2019,11/17/2019,"OVERLAND PARK 16 ECOMM OVERLAND PARKKS",59.52,"Travel/ Entertainment"
11/16/2019,11/17/2019,"ALDI 46095 OLATHE KS",43.90,"Supermarkets"
11/16/2019,11/17/2019,"AOYAMA RAMEN. OLATHE KS",28.64,"Restaurants"
11/16/2019,11/17/2019,"AUDIBLE US*V27VW3B13 888-283-5051 NJ2I6IUDE60JE",14.95,"Merchandise"
11/17/2019,11/17/2019,"ALDI 46008 OVERLAND PARKKS",71.50,"Supermarkets"
11/17/2019,11/17/2019,"HY-VEE OLATHE 1463 OLATHE KS",18.57,"Supermarkets"
11/17/2019,11/17/2019,"TARGET.COM * 800-591-3869 MN",0.01,"Merchandise"
11/17/2019,11/17/2019,"TARGET.COM * 800-591-3869 MN",15.45,"Merchandise"
11/17/2019,11/17/2019,"TARGET.COM * 800-591-3869 MN",15.45,"Merchandise"
11/17/2019,11/17/2019,"TARGET.COM * 800-591-3869 MN",27.83,"Merchandise"
11/18/2019,11/18/2019,"DICK'S CLOTHING&SPORTING LEAWOOD KS",65.43,"Merchandise"
11/18/2019,11/18/2019,"H&M0301 OVERLAND PARKKS",49.30,"Merchandise"
11/18/2019,11/18/2019,"PRIME VIDEO*PF4IG7T93 888-802-3080 WA5BH031WC7BW",1.99,"Merchandise"
11/19/2019,11/19/2019,"AMAZON.COM*IL35O8Y13 AMZN.COM/BILLWA7IR7MB0GT1R",5.46,"Merchandise"
11/19/2019,11/19/2019,"AMZN MKTP US*AA0KJ2033 AMZN.COM/BILLWA73VE49I7N6Q",19.95,"Merchandise"
11/19/2019,11/19/2019,"FRIENDS LIQUOR OVERLAND PARKKS",15.14,"Merchandise"
11/19/2019,11/19/2019,"HY-VEE OLATHE 1463 OLATHE KS",36.09,"Supermarkets"
11/19/2019,11/19/2019,"PANERA BREAD #202361 216-525-2715 KS",21.22,"Restaurants"
11/19/2019,11/19/2019,"USPS.COM POSTAL STORE 800-782-6724 MO",23.30,"Government Services"
11/20/2019,11/20/2019,"AMZN MKTP US*2G28K9KQ3 AMZN.COM/BILLWA246GDZ2V2QZ",6.94,"Merchandise"
11/20/2019,11/20/2019,"AMZN MKTP US*H70MV1BF3 AMZN.COM/BILLWA5P4UYJZKB33",8.99,"Merchandise"
11/21/2019,11/21/2019,"CASEYS OLATHE OLATHE KS",43.70,"Gasoline"
11/21/2019,11/21/2019,"STARBUCKS 800-782-7282 WA80765639Y373S5DI",25.00,"Restaurants"
11/21/2019,11/21/2019,"TST* MCLAIN S BAKERY - O KANSAS CITY MO",5.25,"Restaurants"
11/23/2019,11/23/2019,"CHEWY.COM 800-672-4399 FLPMT-188096640",66.33,"Merchandise"
11/23/2019,11/23/2019,"DOLLAR TREE OVERLAND PARKKS",14.18,"Merchandise"
11/23/2019,11/23/2019,"TARGET OLATHE KS",69.22,"Supermarkets"
11/23/2019,11/23/2019,"URBAN AIR TRAMPOLINE P OVERLAND PARKKS",21.80,"Travel/ Entertainment"
11/24/2019,11/24/2019,"BATH AND BODY WORKS 5402 OLATHE KS",38.45,"Merchandise"
11/24/2019,11/24/2019,"DISNEYPLUS 888-905-7888 CADISNEYPLUS",6.99,"Merchandise"
11/24/2019,11/24/2019,"SQ *PUMPKINS AND PINES PLEASANT HILLMO0001152921508912001243",85.74,"Supermarkets"
11/24/2019,11/24/2019,"WAL-MART SC - #0577 OLATHE KS",107.29,"Merchandise"
11/24/2019,11/25/2019,"TARGET OVERLAND PARKKS",-67.23,"Payments and Credits"
11/25/2019,11/25/2019,"AMZN MKTP US*EJ3MG6NP3 AMZN.COM/BILLWA4BEIY1N048Y",19.25,"Merchandise"
11/25/2019,11/25/2019,"HY-VEE OLATHE 1463 OLATHE KS",30.85,"Supermarkets"
11/25/2019,11/25/2019,"MINABAIE.COM 858-333-2435 CA",184.00,"Merchandise"
11/25/2019,11/25/2019,"PANERA BREAD #202360 P OVERLAND PARKKS02526R",7.75,"Restaurants"
11/26/2019,11/26/2019,"APPLE.COM/BILL 866-712-7753 CAMSSDKBD370A0",2.99,"Merchandise"
11/26/2019,11/26/2019,"TARGET.COM * 800-591-3869 MN",39.10,"Merchandise"
11/26/2019,11/26/2019,"TARGET.COM * 800-591-3869 MN",40.34,"Merchandise"
11/27/2019,11/27/2019,"METCALF DISCOUNT LIQUOR2 OLATHE KS",33.46,"Merchandise"
11/27/2019,11/27/2019,"TRADER JOE'S #720 QPS KANSAS CITY MO",140.57,"Supermarkets"
11/27/2019,11/27/2019,"WALMART GROCERY 800-966-6546 AR",85.02,"Supermarkets"
11/28/2019,11/28/2019,"HARRYS 888-212-6855 888-212-6855 NY",21.00,"Merchandise"
11/28/2019,11/28/2019,"MICHAELS STORES 7819 OLATHE KS7819004004181911281822",77.31,"Merchandise"
11/28/2019,11/28/2019,"PRIME VIDEO*JZ0DD4XV3 888-802-3080 WA3XUY2KWRLLW",1.99,"Merchandise"
11/29/2019,11/29/2019,"AMAZON.COM*C15GP7XA3 AMZN.COM/BILLWA1669R22TV07",32.84,"Merchandise"
11/29/2019,11/29/2019,"CASEYS OLATHE OLATHE KS",34.77,"Gasoline"
11/29/2019,11/29/2019,"CASHBACK BONUS REDEMPTION PYMT/STMT CRDT",-56.55,"Awards and Rebate Credits"
11/29/2019,11/29/2019,"HY-VEE OLATHE 1463 OLATHE KS",7.94,"Supermarkets"
11/29/2019,11/29/2019,"INTERNET PAYMENT - THANK YOU",-1477.14,"Payments and Credits"
11/29/2019,11/29/2019,"LENEXA PARKS AND REC LENEXA KS",20.00,"Travel/ Entertainment"
11/29/2019,11/29/2019,"MICRO CENTER #191 RETAIL OVERLAND PARKKS",605.53,"Merchandise"
11/29/2019,11/29/2019,"PRIME VIDEO*7R8NF3623 888-802-3080 WA6W02JR2OBJL",1.99,"Merchandise"
11/30/2019,11/30/2019,"AMZN MKTP US*263CN22E3 AMZN.COM/BILLWA24ZOMQZZVOU",11.99,"Merchandise"
11/30/2019,11/30/2019,"AMZN MKTP US*8135R91Z3 AMZN.COM/BILLWA56USDH7209I",65.01,"Merchandise"
11/30/2019,11/30/2019,"AMZN MKTP US*WX39G6DO3 AMZN.COM/BILLWA4VK5CV2KQI4",11.99,"Merchandise"
11/30/2019,11/30/2019,"CUDDLE KIND 855-4817865 DE",75.00,"Merchandise"
11/30/2019,11/30/2019,"TARGET.COM * 800-591-3869 MN",25.56,"Merchandise"
11/30/2019,11/30/2019,"TARGET.COM * 800-591-3869 MN",43.17,"Merchandise"
12/01/2019,12/01/2019,"ALDI 46051 OVERLAND PAR KS",72.16,"Supermarkets"
12/01/2019,12/01/2019,"AMAZON.COM*AJ0F21943 AMZN.COM/BILLWA2C7VQKA0STY",109.46,"Merchandise"
12/01/2019,12/01/2019,"AMZN MKTP US*UC39L18D3 AMZN.COM/BILLWA4ASMX7IVCVE",39.08,"Merchandise"
12/01/2019,12/01/2019,"BILLIE, INC. 888-820-7422 NY",9.86,"Services"
12/01/2019,12/01/2019,"CASEYS OLATHE OLATHE KS",38.01,"Gasoline"
12/01/2019,12/01/2019,"IPSY GLAM BAG HELP.IPSY.COMCA008FU503",12.00,"Merchandise"
12/01/2019,12/01/2019,"OLD NAVY ON-LINE GROVEPORT OH",24.63,"Merchandise"
12/01/2019,12/01/2019,"TARGET OVERLAND PARKKS",27.43,"Supermarkets"
12/01/2019,12/01/2019,"TARGET.COM * 800-591-3869 MN",40.23,"Merchandise"
12/01/2019,12/02/2019,"TARGET OVERLAND PARKKS",-42.39,"Payments and Credits"
12/02/2019,12/02/2019,"J CREW FACTORY.COM 212-209-2500 VA",19.16,"Merchandise"
12/02/2019,12/02/2019,"NORDSTROM RACK #0248 LENEXA KS",88.25,"Department Stores"
12/02/2019,12/02/2019,"SQ *BEAUTYCOUNTER GOSQ.COM CA0001152921508922485327",160.17,"Services"
12/02/2019,12/02/2019,"TARGET.COM * 800-591-3869 MN",14.75,"Merchandise"
12/03/2019,12/03/2019,"AMAZON WEB SERVICES AWS.AMAZON.COWA3AE6F10ZA9M",8.06,"Services"
12/03/2019,12/03/2019,"AMAZON.COM*FN6QX8OH3 AMZN.COM/BILLWA1I8Y2N62W9F",23.75,"Merchandise"
12/03/2019,12/03/2019,"AMZN MKTP US*F55J56E13 AMZN.COM/BILLWA4IGCE4UZ23F",33.43,"Merchandise"
12/03/2019,12/03/2019,"MPIX 620-231-8050 KS",91.11,"Services"
12/03/2019,12/03/2019,"NORDSTROM DIRECT #0808 CEDAR RAPIDS IA",16.42,"Department Stores"
12/03/2019,12/03/2019,"STAR FUEL CENTERS 443 OVERLAND PARKKS",16.81,"Gasoline"
12/04/2019,12/04/2019,"AMAZON.COM*P39CD51S3 AMZN.COM/BILLWAU05PC6FRKIT",12.03,"Merchandise"
12/04/2019,12/04/2019,"J CREW FACTORY.COM 212-209-2500 VA",49.49,"Merchandise"
12/05/2019,12/05/2019,"FRS TAC LLC 800-748-4949 NERC37403896",53.46,"Travel/ Entertainment"
12/05/2019,12/05/2019,"J CREW FACTORY.COM 212-209-2500 VA",9.84,"Merchandise"
12/06/2019,12/06/2019,"CASEYS OLATHE OLATHE KS",42.63,"Gasoline"
12/06/2019,12/06/2019,"GOOGLE *GOOGLE STORAGE 855-836-3987 CAP0QOK04S",1.99,"Merchandise"
12/06/2019,12/06/2019,"HY-VEE OLATHE 1463 OLATHE KS",16.41,"Supermarkets"
12/06/2019,12/06/2019,"J. CREW RETAIL #755 LEAWOOD KS",43.53,"Merchandise"
12/06/2019,12/06/2019,"MACYS LEAWOOD LEAWOOD KS",88.10,"Department Stores"
12/07/2019,12/07/2019,"AGA AXS TICKET INSURANCE 800-284-8300 VA",16.00,"Services"
12/07/2019,12/07/2019,"AXS.COM*THE MIDLAND 888-929-7849 CA60073912",194.50,"Travel/ Entertainment"
12/07/2019,12/07/2019,"HY-VEE OLATHE 1463 OLATHE KS",17.66,"Supermarkets"
12/07/2019,12/07/2019,"MICRO CENTER #191 RETAIL OVERLAND PARKKS",1442.29,"Merchandise"
12/07/2019,12/07/2019,"PRIME VIDEO*5A3SI0T53 888-802-3080 WA663LNH0VLS0",1.99,"Merchandise"
12/07/2019,12/07/2019,"STARBUCKS STORE 11626 OLATHE KS709795",4.93,"Restaurants"
12/08/2019,12/08/2019,"PAPA MURPHY'S KS020 OLO 913-764-0500 KS",46.77,"Restaurants"
12/08/2019,12/08/2019,"TARGET OVERLAND PARKKS",74.14,"Supermarkets"
12/08/2019,12/08/2019,"TRADER JOE'S #723 QPS LEAWOOD KS",57.63,"Supermarkets"
12/08/2019,12/08/2019,"UBER TRIP 866-576-1039 CA",27.68,"Travel/ Entertainment"
12/08/2019,12/08/2019,"WALGREENS #6112 OLATHE KS",48.91,"Merchandise"
12/08/2019,12/09/2019,"TARGET OVERLAND PARKKS",-10.94,"Payments and Credits"
12/09/2019,12/09/2019,"AMAZON PRIME AMZN.COM/BILLWA1CA3L4UVCJ1",12.99,"Merchandise"
12/09/2019,12/09/2019,"STARBUCKS STORE 13646 OVERLAND PARKKS718042",70.00,"Restaurants"
12/10/2019,12/10/2019,"ALDI 46051 OVERLAND PAR KS",108.38,"Supermarkets"
12/10/2019,12/10/2019,"DISCOUNT TIRE - KSK 03 OVERLAND PARKKS",614.74,"Automotive"
12/11/2019,12/11/2019,"HY-VEE OLATHE 1463 OLATHE KS",20.85,"Supermarkets"
12/11/2019,12/11/2019,"TARGET.COM * 800-591-3869 MN",41.34,"Merchandise"
12/12/2019,12/12/2019,"BANFIELD-PET*WPPAYMENT 866-894-7927 WA",38.95,"Merchandise"
12/12/2019,12/12/2019,"JOHNNYS TAVERN - 119TH LEAWOOD KS",12.35,"Restaurants"
12/12/2019,12/12/2019,"PANERA BREAD #202360 P OVERLAND PARKKS01267R",7.75,"Restaurants"
12/12/2019,12/12/2019,"STAR FUEL CENTERS 443 OVERLAND PARKKS",37.56,"Gasoline"
12/13/2019,12/13/2019,"ARTS & RECREATION FOUN OVERLAND PARKKS",24.00,"Services"
12/13/2019,12/13/2019,"CASEYS OLATHE OLATHE KS",30.37,"Gasoline"
12/13/2019,12/13/2019,"FRIENDS LIQUOR OVERLAND PARKKS",15.14,"Merchandise"
12/13/2019,12/13/2019,"PARTY CITY 938 OVERLAND PARKKS01375R",21.33,"Merchandise"
12/13/2019,12/13/2019,"TARGET OVERLAND PARKKS",39.79,"Supermarkets"
12/13/2019,12/15/2019,"TARGET OVERLAND PARKKS",-14.75,"Payments and Credits"
12/14/2019,12/14/2019,"AMZN MKTP US*NN3XN3RN3 AMZN.COM/BILLWA3CZC55TBFV1",39.34,"Merchandise"
12/14/2019,12/14/2019,"CARTER'S #1182 OLATHE KS",9.06,"Merchandise"
12/14/2019,12/14/2019,"HY-VEE OLATHE 1463 OLATHE KS",15.27,"Supermarkets"
12/14/2019,12/14/2019,"LENEXA PARKS AND REC LENEXA KS",40.00,"Travel/ Entertainment"
12/14/2019,12/14/2019,"METCALF DISCOUNT LIQUOR2 OLATHE KS",38.86,"Merchandise"
12/14/2019,12/14/2019,"OLD NAVY US 7817 OLATHE KS01402R",35.33,"Merchandise"
12/14/2019,12/14/2019,"WALMART GROCERY 800-966-6546 AR",92.84,"Supermarkets"
12/14/2019,12/15/2019,"AMZN MKTP US AMZN.COM/BILLWA54QH0VTCHSO",-0.55,"Payments and Credits"
12/14/2019,12/16/2019,"OLD NAVY US 7817 OLATHE KS000076",-30.99,"Payments and Credits"
12/15/2019,12/15/2019,"PRIME VIDEO*W87GP3NH3 888-802-3080 WAPY9K8VCVGG5",3.99,"Merchandise"
12/15/2019,12/15/2019,"WAL-MART SC - #1599 OVERLAND PARKKS",34.39,"Merchandise"
12/15/2019,12/16/2019,"AMZN MKTP US AMZN.COM/BILLWAN1XKC1VGOPP",-1.09,"Payments and Credits"
12/15/2019,12/17/2019,"HY-VEE OLATHE 1463 OLATHE KS",8.36,"Supermarkets"
12/16/2019,12/17/2019,"ALDI 46051 OVERLAND PAR KS",57.04,"Supermarkets"
12/16/2019,12/17/2019,"AMZN MKTP US*FI1EA7ZI3 AMZN.COM/BILLWAKYVPCN6ZZDF",42.97,"Merchandise"
12/16/2019,12/17/2019,"AUDIBLE US*SZ4K58TF3 888-283-5051 NJ6T309FU7XXY",14.95,"Merchandise"
12/16/2019,12/17/2019,"NICKEL AND SUEDE 816-4674600 MO",25.00,"Merchandise"
12/16/2019,12/17/2019,"STARBUCKS STORE 11626 OLATHE KS670004",25.00,"Restaurants"
12/17/2019,12/17/2019,"PRIME VIDEO*I20IV8OK3 888-802-3080 WA2TK645ZBPQ1",1.99,"Merchandise"
12/17/2019,12/17/2019,"THE BAR OLATHE OLATHE KS",12.97,"Restaurants"
12/18/2019,12/18/2019,"AMZN MKTP US*OY47Q1ZG3 AMZN.COM/BILLWA10AIFOX7Z22",19.99,"Merchandise"
12/18/2019,12/18/2019,"INDIE BAR @ MIDLAND KANSAS CITY MO",8.75,"Restaurants"
12/19/2019,12/19/2019,"HM.COM NEW YORK NY",10.94,"Merchandise"
12/19/2019,12/19/2019,"HY-VEE OLATHE 1463 OLATHE KS",20.79,"Supermarkets"
12/19/2019,12/19/2019,"MESSENGER CLOTHING 785-392-5133 KS",10.95,"Merchandise"
12/19/2019,12/19/2019,"SUNSET GRILL OVERLAND PARKKS",34.09,"Restaurants"
12/20/2019,12/20/2019,"ALDI 46051 OVERLAND PAR KSCASHOVER $ 40.00 PURCHASES $ 46.06",86.06,"Supermarkets"
12/20/2019,12/20/2019,"GOODWILL 220 OF W MISSOU OVERLAND PARKKS",11.00,"Merchandise"
12/20/2019,12/20/2019,"THE UPS STORE #4324 OVERLAND PARKKS02012R",1.09,"Services"
12/20/2019,12/23/2019,"OLD NAVY ON-LINE 800-OLDNAVY OH",-2.19,"Payments and Credits"
12/21/2019,12/21/2019,"AMAZON.COM*FC0EP9VY3 AMZN.COM/BILLWA6F1X2SOTGLZ",16.41,"Merchandise"
12/21/2019,12/21/2019,"AMAZON.COM*T19XH4463 AMZN.COM/BILLWAYG6PXJ7TKIZ",35.02,"Merchandise"
12/21/2019,12/21/2019,"GO CAR WASH- KS100 OVERLAND PARKKS",9.00,"Automotive"
12/21/2019,12/21/2019,"SPIN NEPLTN PIZZA #11 KANSAS CITY MO",30.23,"Restaurants"
12/21/2019,12/21/2019,"TARGET OVERLAND PARKKS",47.97,"Supermarkets"
12/21/2019,12/21/2019,"UNION STATION PARKING KANSAS CITY MO",10.00,"Services"
12/21/2019,12/22/2019,"TARGET OVERLAND PARKKS",-28.86,"Payments and Credits"
12/22/2019,12/22/2019,"AMZN MKTP US*IJ1YX84N3 AMZN.COM/BILLWA3RDVLA17DUH",30.64,"Merchandise"
12/22/2019,12/22/2019,"BARNES & NOBLE #2668 LEAWOOD KS",30.55,"Merchandise"
12/22/2019,12/22/2019,"BATH AND BODY WORKS 5402 OLATHE KS",59.66,"Merchandise"
12/22/2019,12/22/2019,"CASEYS OLATHE OLATHE KS",35.04,"Gasoline"
12/22/2019,12/22/2019,"CASHBACK BONUS REDEMPTION PYMT/STMT CRDT",-97.26,"Awards and Rebate Credits"
12/22/2019,12/22/2019,"FIORELLA'S JACK STACK BA OVERLAND PARKKS",55.00,"Restaurants"
12/22/2019,12/22/2019,"INTERNET PAYMENT - THANK YOU",-5869.54,"Payments and Credits"
12/22/2019,12/22/2019,"MACYS LEAWOOD LEAWOOD KS",109.10,"Department Stores"
12/22/2019,12/22/2019,"METCALF DISCOUNT LIQUOR2 OLATHE KS",47.54,"Merchandise"
12/23/2019,12/23/2019,"ADVANCE AUTO PARTS #8628 OLATHE KS",11.47,"Automotive"
12/23/2019,12/23/2019,"BRGR KITCHEN   BAR KANSAS CITY MO",36.84,"Restaurants"
12/23/2019,12/23/2019,"CHARLIES CAR WASH #6 OLATHE KS",8.76,"Automotive"
12/23/2019,12/23/2019,"HOMEGOODS #0771 OVERLAND PARKKS",70.70,"Merchandise"
12/23/2019,12/23/2019,"SCHEELS OVERLAND PARK OVERLAND PARKKS",87.88,"Merchandise"
12/23/2019,12/23/2019,"WAL-MART SC - #0577 OLATHE KS",20.77,"Merchandise"
12/24/2019,12/24/2019,"ALDI 46051 OVERLAND PAR KS",22.52,"Supermarkets"
12/24/2019,12/24/2019,"DISNEYPLUS 888-905-7888 CADISNEYPLUS",6.99,"Merchandise"
12/25/2019,12/25/2019,"WALGREENS #6112 OLATHE KS",10.93,"Merchandise"
12/26/2019,12/26/2019,"ALDI 46051 OVERLAND PAR KS",57.59,"Supermarkets"
12/26/2019,12/26/2019,"APPLE.COM/BILL 866-712-7753 CAMSSDV8Y90ZA0",2.99,"Merchandise"
12/26/2019,12/26/2019,"BATH AND BODY WORKS 5402 OLATHE KS",47.73,"Merchandise"
12/26/2019,12/26/2019,"K MACHOS MEXICAN REST #2 OVERLAND PARKKS",23.66,"Restaurants"
12/26/2019,12/26/2019,"MICHAELS STORES 7819 OLATHE KS7819000427351912261004",3.31,"Merchandise"
12/26/2019,12/26/2019,"STAR FUEL CENTERS 443 OVERLAND PARKKS",35.47,"Gasoline"
12/26/2019,12/26/2019,"TARGET OLATHE KS",6.57,"Supermarkets"
12/26/2019,12/26/2019,"TARGET OVERLAND PARKKS",16.24,"Supermarkets"
12/27/2019,12/27/2019,"METCALF DISCOUNT LIQUOR2 OLATHE KS",16.19,"Merchandise"
12/27/2019,12/27/2019,"SQ *REVOCUP SOUTH OVERLAND PARKKS0001152921508965570034",3.45,"Restaurants"
12/27/2019,12/27/2019,"UBER TRIP 866-576-1039 CA",13.58,"Travel/ Entertainment"
12/28/2019,12/28/2019,"CASEYS OLATHE OLATHE KS",38.02,"Gasoline"
12/28/2019,12/28/2019,"GAP US 1212 LEAWOOD KS02881R",76.70,"Merchandise"
12/28/2019,12/28/2019,"TARGET.COM * 800-591-3869 MN",12.82,"Merchandise"
12/28/2019,12/28/2019,"TARGET.COM * 800-591-3869 MN",25.05,"Merchandise"
12/28/2019,12/28/2019,"UNION STATION KC SWIPED KANSAS CITY MO",95.00,"Merchandise"
12/28/2019,12/28/2019,"UNION STATION PARKING KANSAS CITY MO",10.00,"Services"
12/29/2019,12/29/2019,"HY-VEE OLATHE 1463 OLATHE KS",8.70,"Supermarkets"
12/29/2019,12/29/2019,"TRADER JOE'S #720 QPS KANSAS CITY MO",121.68,"Supermarkets"
12/30/2019,12/30/2019,"CHIPOTLE 0015 OVERLAND PARKKS",9.55,"Restaurants"
12/30/2019,12/30/2019,"PANERA BREAD #202364 P OVERLAND PARKKS03065R",3.39,"Restaurants"
12/30/2019,12/30/2019,"SPIN NEPLTN PIZZA #2 OLATHE KS",12.67,"Restaurants"
12/30/2019,12/30/2019,"TARGET OLATHE KS",13.99,"Supermarkets"
12/30/2019,12/30/2019,"WAL-MART SC - #0577 OLATHE KS",6.50,"Merchandise"
12/30/2019,12/31/2019,"TARGET OLATHE KS",-18.64,"Payments and Credits"
12/31/2019,12/31/2019,"HEN HOUSE #32 OLATHE KS",5.09,"Supermarkets"
12/31/2019,12/31/2019,"SQ *REVOCUP SOUTH OVERLAND PARKKS0002305843012670269152",4.46,"Restaurants"
01/01/2020,01/01/2020,"IPSY GLAM BAG HELP.IPSY.COMCA008M40CC",12.00,"Merchandise"
01/01/2020,01/01/2020,"THE ROASTERIE -BROOKSIDE KANSAS CITY MO",12.87,"Restaurants"
01/02/2020,01/02/2020,"CHEWY.COM 800-672-4399 FLPMT-191627398",66.33,"Merchandise"
01/02/2020,01/02/2020,"STARBUCKS 800-782-7282 WA8358167584NW696N",10.00,"Restaurants"
01/03/2020,01/03/2020,"AMAZON WEB SERVICES AWS.AMAZON.COWA2QUMKQY5E8U",7.79,"Services"
01/03/2020,01/03/2020,"BROOKSIDE MARKET #14 KANSAS CITY MO",35.46,"Supermarkets"
01/03/2020,01/03/2020,"CHIPOTLE 3194 OVERLAND KS",9.16,"Restaurants"
01/03/2020,01/03/2020,"FIVE GUYS KS 0281 QSR OLATHE KS",4.96,"Restaurants"
01/03/2020,01/03/2020,"FIVE GUYS KS 0281 QSR OLATHE KS",8.59,"Restaurants"
01/03/2020,01/03/2020,"FIVE GUYS KS 0281 QSR OLATHE KS",26.91,"Restaurants"
01/03/2020,01/03/2020,"HOT BASIL THAI CUISINE OVERLAND PARKKS",13.95,"Restaurants"
01/03/2020,01/03/2020,"MMS RESEARC00322636410 KANSAS CITY MO",7.16,"Restaurants"
01/03/2020,01/03/2020,"NORDSTROM DIRECT #0808 CEDAR RAPIDS IA",24.53,"Department Stores"
01/04/2020,01/04/2020,"ALDI 46051 OVERLAND PAR KS",120.60,"Supermarkets"
01/04/2020,01/04/2020,"BLUE VALLEY RECREATION OVERLAND PARKKS",10.00,"Government Services"
01/04/2020,01/04/2020,"CASEYS OLATHE OLATHE KS",40.38,"Gasoline"
01/04/2020,01/04/2020,"HOBBY-LOBBY #0075 OLATHE KS",125.83,"Merchandise"
01/04/2020,01/04/2020,"INTERNET PAYMENT - THANK YOU",-1633.87,"Payments and Credits"
01/05/2020,01/05/2020,"FRS TAC LLC 800-748-4949 NERC38181273",53.46,"Travel/ Entertainment"
01/05/2020,01/05/2020,"LOWE'S OF OLATHE, KS OLATHE KS",153.16,"Home Improvement"
01/05/2020,01/05/2020,"UNION STATION PARKING KANSAS CITY MO",5.00,"Services"
01/06/2020,01/06/2020,"CASEYS OLATHE OLATHE KS",16.64,"Gasoline"
01/06/2020,01/06/2020,"CHIPOTLE 0015 OVERLAND PARKKS",7.64,"Restaurants"
01/06/2020,01/06/2020,"GOOGLE *GOOGLE STORAGE 855-836-3987 CAP0RHSBRE",1.99,"Merchandise"
01/06/2020,01/06/2020,"MINIT MART EG 772 OLATHE KS",34.82,"Gasoline"
01/06/2020,01/06/2020,"MMS RESEARC00322636410 KANSAS CITY MO",2.44,"Restaurants"
01/06/2020,01/06/2020,"PARISI CAFE KANSAS CITY MO",3.61,"Restaurants"
01/06/2020,01/06/2020,"WAL-MART SC - #0577 OLATHE KS",18.56,"Merchandise"
01/08/2020,01/08/2020,"HY-VEE OLATHE 1463 OLATHE KS",16.60,"Supermarkets"
